album,,sentiment,album
808s & Heartbreak,you wanna check in to the heartbreak hotel.,-0.5,808s & Heartbreak
808s & Heartbreak,you wanna complain about the nights alone.,-0.699999988079071,808s & Heartbreak
808s & Heartbreak,"you worry bout the wrong things, the wrong things.",-0.800000011920929,808s & Heartbreak
808s & Heartbreak,"you worry bout the wrong things, the wrong things. . .",-0.800000011920929,808s & Heartbreak
808s & Heartbreak,"all my fault to be a real boy, chasin' the american dream.",-0.5,808s & Heartbreak
808s & Heartbreak,"and my mind, out of this jail.",-0.5,808s & Heartbreak
808s & Heartbreak,"and tell me what be left, for a real boy!.",-0.30000001192092896,808s & Heartbreak
808s & Heartbreak,"and the day i moved to l.a., maybe that was all my fault.",-0.5,808s & Heartbreak
808s & Heartbreak,and the fame will be get got.,0.0,808s & Heartbreak
808s & Heartbreak,"and the hoes was left, you talk the hoes to death.",-0.800000011920929,808s & Heartbreak
808s & Heartbreak,"and when uh, the benz was left, and the clothes was left.",-0.6000000238418579,808s & Heartbreak
808s & Heartbreak,back when i was livin' at home and this was all a big dream.,0.8999999761581421,808s & Heartbreak
808s & Heartbreak,but for some reason i can never find what real love is about.,-0.6000000238418579,808s & Heartbreak
808s & Heartbreak,but i can never seem to find what real love was about.,-0.6000000238418579,808s & Heartbreak
808s & Heartbreak,"chasin' everything we seen, up on the tv screen.",0.20000000298023224,808s & Heartbreak
808s & Heartbreak,do you really have the stamina?.,-0.10000000149011612,808s & Heartbreak
808s & Heartbreak,"do you think i sacrifice, a real life.",-0.20000000298023224,808s & Heartbreak
808s & Heartbreak,"do you think i sacrifice, real life.",-0.20000000298023224,808s & Heartbreak
808s & Heartbreak,everything in the world figured out.,0.6000000238418579,808s & Heartbreak
808s & Heartbreak,"for all the fame, and flashing lights.",0.10000000149011612,808s & Heartbreak
808s & Heartbreak,"for everybody that sees you cryin, say you oughta laugh.",0.699999988079071,808s & Heartbreak
808s & Heartbreak,"for everybody that sees you that say, ""where's my camera?"".",-0.20000000298023224,808s & Heartbreak
808s & Heartbreak,"for everybody that sees you, to say sign a autograph.",0.0,808s & Heartbreak
808s & Heartbreak,"i ask you tonight, i ask you tonight.",-0.10000000149011612,808s & Heartbreak
808s & Heartbreak,"i can't find her no more, i can't follow no more.",-0.699999988079071,808s & Heartbreak
808s & Heartbreak,i can't... the only one that come out on the tour and stays.,-0.30000001192092896,808s & Heartbreak
808s & Heartbreak,i got everything figured out.,0.800000011920929,808s & Heartbreak
808s & Heartbreak,i just wanna be a real boy.,0.0,808s & Heartbreak
808s & Heartbreak,"i tell the truth, and i keep running.",0.0,808s & Heartbreak
808s & Heartbreak,"i turn on the tv, and see me, and see nothing.",-0.699999988079071,808s & Heartbreak
808s & Heartbreak,it's funny.,0.8999999761581421,808s & Heartbreak
808s & Heartbreak,"it's like i'm lookin for something out there, tryna find something.",0.10000000149011612,808s & Heartbreak
808s & Heartbreak,"it's so crazy, crazy-crazy.",-0.10000000149011612,808s & Heartbreak
808s & Heartbreak,never figure out real love.,-0.30000001192092896,808s & Heartbreak
808s & Heartbreak,no doubt.,0.6000000238418579,808s & Heartbreak
808s & Heartbreak,"no one, right beside me.",-0.5,808s & Heartbreak
808s & Heartbreak,not some facade on tv that no one can really feel.,-0.5,808s & Heartbreak
808s & Heartbreak,"one day, you'll find your way.",0.699999988079071,808s & Heartbreak
808s & Heartbreak,"perspective, and wise man say.",0.0,808s & Heartbreak
808s & Heartbreak,"pinocchio's story goes, i just wanna be a real boy.",0.30000001192092896,808s & Heartbreak
808s & Heartbreak,"pinocchio's story goes, to be a real boy. . .",0.30000001192092896,808s & Heartbreak
808s & Heartbreak,"pinocchio's story goes. . . and there is no gepetto, to guide me.",-0.10000000149011612,808s & Heartbreak
808s & Heartbreak,"pinocchio's story is, i just wanna be a real boy.",0.4000000059604645,808s & Heartbreak
808s & Heartbreak,"pinocchio, lied, and that's what kept him from it.",-0.800000011920929,808s & Heartbreak
808s & Heartbreak,"real life, what does it feel like?.",0.0,808s & Heartbreak
808s & Heartbreak,"that could bring back, a piece of real life.",0.4000000059604645,808s & Heartbreak
808s & Heartbreak,"that could turn, back in time.",0.0,808s & Heartbreak
808s & Heartbreak,"the only one, was behind me.",-0.6000000238418579,808s & Heartbreak
808s & Heartbreak,"the wise man say, you'll find your way.",0.699999988079071,808s & Heartbreak
808s & Heartbreak,there is no clothes that i could buy.,-0.800000011920929,808s & Heartbreak
808s & Heartbreak,there is no gucci i can buy.,-0.5,808s & Heartbreak
808s & Heartbreak,there is no louis vuitton to put on.,-0.699999988079071,808s & Heartbreak
808s & Heartbreak,there is no vacation spot i could fly.,-0.4000000059604645,808s & Heartbreak
808s & Heartbreak,there is no ysl that they could sell.,-0.6000000238418579,808s & Heartbreak
808s & Heartbreak,"they always say ""kanye, he keeps it real boy"".",0.4000000059604645,808s & Heartbreak
808s & Heartbreak,"they say ""kanye, you keep it too real boy"".",-0.10000000149011612,808s & Heartbreak
808s & Heartbreak,thinkin' the money that the-. you spend the dough to death.,-0.800000011920929,808s & Heartbreak
808s & Heartbreak,"to get my heart, out of this hell.",-0.800000011920929,808s & Heartbreak
808s & Heartbreak,to live a real life. . .,0.6000000238418579,808s & Heartbreak
808s & Heartbreak,"what does it feel like, i ask you tonight.",-0.20000000298023224,808s & Heartbreak
808s & Heartbreak,"what does it feel like, to live real life, to be real.",0.10000000149011612,808s & Heartbreak
808s & Heartbreak,wise man say,0.0,808s & Heartbreak
808s & Heartbreak,"wise man say, wise man say.",0.10000000149011612,808s & Heartbreak
808s & Heartbreak,wise man say.,0.0,808s & Heartbreak
808s & Heartbreak,you oughta laugh!?. . .,0.800000011920929,808s & Heartbreak
808s & Heartbreak,you'll never figure out real love.,-0.10000000149011612,808s & Heartbreak
808s & Heartbreak,you'll never figure out real love. . .,0.0,808s & Heartbreak
Graduation,"50 told me, go 'head, switch the style up.",0.0,Graduation
Graduation,"activated, i'm back to vegas.",0.0,Graduation
Graduation,ah! .,0.20000000298023224,Graduation
Graduation,"ain't the only girl callin me ""baby"".",-0.699999988079071,Graduation
Graduation,and if they hate then let 'em hate and watch the money pile up.,-0.800000011920929,Graduation
Graduation,and now my grandmomma.,0.20000000298023224,Graduation
Graduation,"and she got that ass, i got to look, sorry!. . .",-0.800000011920929,Graduation
Graduation,"ay, this is the good life .",0.800000011920929,Graduation
Graduation,ayy  ayy . . . welcome to the good life!.,0.800000011920929,Graduation
Graduation,ayyy  ayyy.,0.20000000298023224,Graduation
Graduation,"ayyy  i'm good. . . have you ever popped champagne on a plane, while gettin' some brain.",0.699999988079071,Graduation
Graduation,"ayyy  i'm good. . . welcome to the good life, where niggas who sell d. won't even get pulled over in they new v. the good life, let's go on a living spree.",0.20000000298023224,Graduation
Graduation,"but, but, i don't think he should .",-0.699999988079071,Graduation
Graduation,"cause  i always had a passion for flashin'. befo' i had it, i closed my eyes and imagined the good life. . . better than the life i lived.",0.5,Graduation
Graduation,cause she feel booze like she bombed at apollo.,-0.699999988079071,Graduation
Graduation,"cause they got mo' . the good life, so keep it comin' with the bottles.",0.20000000298023224,Graduation
Graduation,"haters give me them salty looks, lawry's.",-0.4000000059604645,Graduation
Graduation,"havin' money's not everything, not havin' it is.",-0.6000000238418579,Graduation
Graduation,"heyy, heyy, ooooh i'm good!",0.8999999761581421,Graduation
Graduation,homey tell me what's good.,0.6000000238418579,Graduation
Graduation,"i go for mine, i gots to shine. .",0.10000000149011612,Graduation
Graduation,"i was splurgin' on tryst, but when i get my card back.",-0.6000000238418579,Graduation
Graduation,i'ma put shit down.,-0.800000011920929,Graduation
Graduation,"i, go, go for mine, i gots to shine. . i'ma get on the tv momma, i'ma.",-0.10000000149011612,Graduation
Graduation,if you feelin me now.,-0.4000000059604645,Graduation
Graduation,"it feel like l.a., it feel like miami.",0.10000000149011612,Graduation
Graduation,"it feel like n.y., summertime chi.",0.0,Graduation
Graduation,"it feel like philly, it feel like d.c.",0.30000001192092896,Graduation
Graduation,it feel like v.a. or the bay or yay.,0.800000011920929,Graduation
Graduation,like i'm new in the hood.,0.5,Graduation
Graduation,like we always do at this time.,0.5,Graduation
Graduation,"now i, i go for mine, i got to shine. .",0.4000000059604645,Graduation
Graduation,"now i, i go for mine, i got to shine. . . . ayy  ayy .",0.30000001192092896,Graduation
Graduation,"now i, i go for mine, i gots to shine. .",0.10000000149011612,Graduation
Graduation,"now i, i go for mine, i gots to shine. . i'ma get on the tv momma, i'ma.",0.0,Graduation
Graduation,"shit, they say the best things in life are free.",-0.699999988079071,Graduation
Graduation,so i roll through good.,0.5,Graduation
Graduation,"the good life, it feel like atlanta.",0.5,Graduation
Graduation,"the good life, it feel like houston.",0.5,Graduation
Graduation,the good life. . .,0.800000011920929,Graduation
Graduation,"the only thing i wish, i wish a nigga would . he probably think he could.",0.0,Graduation
Graduation,"then put yo' hands up in the sky, and let me hear you say.",-0.20000000298023224,Graduation
Graduation,when i thought that i was gonna go crazy.,-0.30000001192092896,Graduation
Graduation,where we like the girls who ain't on tv.,0.4000000059604645,Graduation
Graduation,whether you broke or rich you gotta get this.,0.800000011920929,Graduation
Graduation,"whipped it out, she said ""i never seen snakes on a plane"".",-0.4000000059604645,Graduation
Graduation,why i only got a problem when you in the hood .,-0.800000011920929,Graduation
Graduation,"y'all pop the trunk, i pop the hood, ferrari. and she got the goods.",0.20000000298023224,Graduation
Graduation,"yo, it's got to be cause i'm seasoned.",-0.10000000149011612,Graduation
Graduation,after all of that you received this. . . good morning!. .,0.4000000059604645,Graduation
Graduation,but you graduate when you make it up outta the streets.,-0.20000000298023224,Graduation
Graduation,detroit red cleaned up.,0.20000000298023224,Graduation
Graduation,every time that we hear them.,0.10000000149011612,Graduation
Graduation,everything we dreamed of.,0.800000011920929,Graduation
Graduation,"fresh, mister, by himself he's so impressed.",0.8999999761581421,Graduation
Graduation,"from the moments of pain, look how far we done came.",0.0,Graduation
Graduation,"from the streets to the league, from an eighth to a key.",0.10000000149011612,Graduation
Graduation,get on down.,-0.5,Graduation
Graduation,"get, get on down",-0.30000001192092896,Graduation
Graduation,"get, get on down.",-0.30000001192092896,Graduation
Graduation,good morning!.,0.8999999761581421,Graduation
Graduation,good morning!. . .,0.800000011920929,Graduation
Graduation,"good morning, look at the valedictorian.",0.4000000059604645,Graduation
Graduation,"good morning, on this day we become legendary.",0.8999999761581421,Graduation
Graduation,"haters saying you changed, now you doing your thang. . . good morning!.",0.0,Graduation
Graduation,"homie this shit is basic, welcome to graduation. . .",-0.800000011920929,Graduation
Graduation,"hustlers that's if you're still living, get on down.",-0.6000000238418579,Graduation
Graduation,"i guess, this is my dissertation.",0.30000001192092896,Graduation
Graduation,"i mean damn, did you even see the test?.",-0.800000011920929,Graduation
Graduation,"i'm like the fly malcolm x, buy any jeans necessary.",0.800000011920929,Graduation
Graduation,"just peep this, preachers, teach us, jesus.",-0.30000001192092896,Graduation
Graduation,"looking at every ass, cheated on every test.",-0.800000011920929,Graduation
Graduation,mr.,0.0,Graduation
Graduation,"okay look up now, they done stole yo' streetness.",-0.6000000238418579,Graduation
Graduation,scared of the future while i hop in the delorean.,-0.699999988079071,Graduation
Graduation,"scared to face the world, complacent career student.",-0.800000011920929,Graduation
Graduation,"some people graduate, but be still stupid.",-0.800000011920929,Graduation
Graduation,"they tell you read this, eat this, don't look around.",-0.20000000298023224,Graduation
Graduation,uhh.. uhh.,0.0,Graduation
Graduation,wake up mr.,0.0,Graduation
Graduation,"west, mr.",-0.20000000298023224,Graduation
Graduation,west.,-0.5,Graduation
Graduation,"you got d's, muthafucka d's, rosie perez. and yer ass barely passed any and every class.",-0.699999988079071,Graduation
Graduation,a psychic read my lifeline.,0.0,Graduation
Graduation,and i wonder if you know.,0.0,Graduation
Graduation,and that's what intuition is.,0.10000000149011612,Graduation
Graduation,do you even remember what the issue is?.,-0.6000000238418579,Graduation
Graduation,drive back to the crib.,-0.20000000298023224,Graduation
Graduation,"heaven'll watch, god calling from the hotlines.",0.800000011920929,Graduation
Graduation,how many ladies in the house without a spouse?.,-0.10000000149011612,Graduation
Graduation,how many ladies in the house?.,0.0,Graduation
Graduation,"i'm a star, how could i not shine?.",-0.10000000149011612,Graduation
Graduation,i've been waiting on this my whole life.,0.6000000238418579,Graduation
Graduation,it ain't happen yet.,-0.4000000059604645,Graduation
Graduation,my name would help light up the chicago skyline. and that's why i'm.,0.0,Graduation
Graduation,on that independent shit.,-0.800000011920929,Graduation
Graduation,run back to their arms.,-0.6000000238418579,Graduation
Graduation,"seven o'clock, that's primetime.",-0.10000000149011612,Graduation
Graduation,something in your blouse got me feeling so aroused.,0.4000000059604645,Graduation
Graduation,the chokes and the screams.,-0.30000001192092896,Graduation
Graduation,the smokescreens.,0.0,Graduation
Graduation,these dreams be waking me up at night.,0.5,Graduation
Graduation,told me in my lifetime.,0.0,Graduation
Graduation,trade it all for a husband and some kids.,0.10000000149011612,Graduation
Graduation,what it means to find your dreams. . .,0.4000000059604645,Graduation
Graduation,what it means to find your dreams. . . and i'm back on my grind.,0.6000000238418579,Graduation
